g6	n	m	Q	bip	dist	phi	tf	mtf
M??CBAPwFwLsFsFs?	14	33	14	6	9	44411113430022	1	1
M??CBAPwCyByZg~??	14	32	14	5	12	33311114340022	1	1
M??CBAPwCyByZg^_?	14	32	14	5	11	43311114340022	1	1
M??CBAPwCy@u^_Fs?	14	31	14	5	13	44411113432202	1	1
M??CBAPs?}Du~?^_?	14	32	14	5	12	11414441220300	1	1
M??CBAPs?}Du~?Zg?	14	32	14	5	12	31131113442020	1	1
M??CBAPs?]du~?^_?	14	32	14	5	11	33131114440022	1	1
M??CBAPq?}Eq~?Zg?	14	31	14	5	15	44111113432200	1	1
M??CBAPy?mrg~?Zg?	14	32	14	5	14	14411113432200	1	1
M??CBAPy?mrg^_Zg?	14	32	14	5	13	34411113432200	1	1
M??CBAPy?mbw~?Zg?	14	32	14	5	12	11141442123300	1	1
M??CBAPu@LbwZg~??	14	32	14	5	14	31131140420202	1	1
M??CBAPSdWbw~?Zg?	14	31	14	5	15	41141132340202	1	1
M??CBAPS`Xbw~?^_?	14	31	14	4	14	11414411223000	1	1
M??CBAPS`Xbw~?Zg?	14	31	14	4	15	41141114332002	1	1
M??CBAPeO}^_XkZg?	14	33	14	5	11	41144112330022	1	1
M??CBAPbO}MQ~?Zg?	14	32	14	5	14	21144412133200	1	1
M??CBAPfO}^_~?Zg?	14	34	14	4	11	14411113222000	1	1
M??CBAPfO}^_^_Zg?	14	34	14	4	11	14411113222000	1	1
M??CBAPfO}^_ZgZg?	14	34	14	5	11	14411113422000	1	1
M??CBAPErHrgZg~??	14	32	14	6	12	41144142132300	1	1
M??CBAPErHbw~?Zg?	14	32	14	5	12	11144142132300	1	1
M??CBAPBsy]A^_Zg?	14	32	14	5	13	34411113422300	1	1
M??CBAPBo\]B^_~??	14	32	14	6	10	11113330044022	1	1
M??CBAPBv_~_Zg^_?	14	33	14	5	12	11114442132000	1	1
M??CBAPBv_bw~?Zg?	14	32	14	5	12	11114442132300	1	1
M??CBAPFo}NoZg~??	14	34	14	4	10	44411113422000	1	1
M??CBAPFo}Ls~?~??	14	34	14	4	10	44411113422000	1	1
M??CBAPFo}LsZg~??	14	34	14	4	10	44411113422000	1	1
M??CBAPFr\^_~?~??	14	35	14	4	9	41141132302000	1	1
M??CBAPFr\No~?~??	14	35	14	4	11	14411113220000	1	1
M??CBAPFr\No^_~??	14	35	14	3	11	21144412330000	1	1
M??CBAPFr\Ls~?~??	14	35	14	4	9	31131140420022	1	1
M??CBAPFr\Ls^_~??	14	35	14	3	10	31131113420002	1	1
M??CBAPWg}LsfS~??	14	33	14	5	11	14411143232020	1	1
M??CBAPBn_rgFo^_?	14	31	14	5	14	11114441232000	1	1
M??CBAPBn_rgFoZg?	14	31	14	6	13	21124442101330	1	1
M??CBAPBn_bw^_~??	14	32	14	5	12	11114442232300	1	1
M??CBAPBn_bwZg~??	14	32	14	5	14	24441113123200	1	1
M??CB?XeV@KuFq~??	14	32	14	5	13	24422220110013	1	1
M??CB?XfO}[cXg~??	14	32	14	5	13	14411113422000	1	1
M??CBAXx?ubwXg~??	14	32	14	5	13	41144142323020	1	1
M??CBAXx?ubwXg^_?	14	32	14	5	12	24411413232200	1	1
M??CBAXdRLBwYc~??	14	32	14	5	13	41144412332020	1	1
M??CBAXfO}Ks~?~??	14	34	14	4	10	14411123222300	1	1
M??CBAXfO}Ks~?^_?	14	34	14	4	10	14411143222300	1	1
M??CBAXDrLRgyC^_?	14	32	14	5	14	41144412332300	1	1
M??CBAXDrL\A~?^_?	14	33	14	5	13	41144442332200	1	1
M??CBAXFo}Ks~?~??	14	34	14	4	11	14411113222000	1	1
M??CBAXFo}Ks^_~??	14	34	14	4	11	14411113222000	1	1
M??CBAXXg}^_~?~??	14	35	14	4	8	14411423232000	1	1
M??CBAXXg}No~?~??	14	35	14	4	10	41144112320000	1	1
M??CBAXXg}No^_~??	14	35	14	4	10	21144112320000	1	1
M??CBA\}Fo^?^_@v?	14	35	14	3	8	11111333200024	1	1
M??CFB_{Fw@}^_Fw?	14	35	14	6	6	33311114442020	1	1
M??CFB_Wb{^_F[F[?	14	34	14	6	6	44411143330022	1	1
M??CFB_Wb{B{~?F[?	14	34	14	6	7	33311114442020	1	1
M??CFB_Wcwno~?F[?	14	33	14	5	9	44411143332002	1	1
M??CFB_Wcwno^_F[?	14	33	14	5	9	34411143332002	1	1
M??CFB_WcwnoFw~??	14	33	14	4	10	44411113330020	1	1
M??CFB_WcwnoFw^_?	14	33	14	4	10	24411113332020	1	1
M??CFB_SdWnoFw~??	14	33	14	4	11	44411113300020	1	1
M??CFB_[_Zb{~?~??	14	34	14	5	8	33311144440022	1	1
M??CFB_[_Zb{^_~??	14	34	14	5	9	33311114420022	1	1
M??CFB_Fw~No~?~??	14	37	14	5	4	33311114400222	1	1
M??CFB_Fw~No^_~??	14	37	14	5	4	44411113322000	1	1
M??CFBOW`cBiJgrA?	14	28	14	5	19	00033301111244	1	1
M??CFBOWcwbwJg~??	14	31	14	4	14	11444422210330	1	1
M??CFBOWcwbwJg^_?	14	31	14	4	15	21144412123300	1	1
M??CFBOWcwbiJg^_?	14	31	14	5	13	21144412123300	1	1
M??CFBOW_ybwJg~??	14	31	14	5	14	11144442023300	1	1
M??CFBOW_yds^_~??	14	32	14	4	13	11144412023000	1	1
M??CFBOKeWbwJg^_?	14	31	14	4	16	22114411123000	1	1
M??CFBOQ_}DslC~??	14	31	14	4	14	11444422213300	1	1
M??CFBOFo}Ds^_~??	14	34	14	4	10	44411113322200	1	1
M??CFBOFp\^_~?^_?	14	35	14	3	9	44111133322000	1	1
M??CFBOFp\^_^_^_?	14	35	14	3	10	24441113322000	1	1
M??CFBOBw}Ds^_~??	14	34	14	5	9	44441113322200	1	1
M??CFBo{BcBw~?B]?	14	33	14	4	10	00003331111242	1	1
M??CFBo{?}@}^_~??	14	35	14	5	7	00003331112244	1	1
M??CFBo[bcBw~?B]?	14	33	14	4	11	00003301111442	1	1
M??CFAWxBHBwEu^_?	14	32	14	5	11	03311314044202	1	1
M??CFAWx?ubwXg~??	14	32	14	5	13	11133130204422	1	1
M??CFAWx?ubwXg^_?	14	32	14	5	12	24411413132200	1	1
M??CFAWS_}KsjC~??	14	31	14	4	17	14144422033300	1	1
M??CFAWS_}KsjC^_?	14	31	14	4	16	21414411120030	1	1
M??CFAWFRDbwXg~??	14	32	14	5	13	41144412332020	1	1
M??CFAWFRDks^_~??	14	33	14	5	10	41144412332200	1	1
M??CFAWDvObwXg~??	14	32	14	5	13	11131330240422	1	1
M??CFAWFo}Ks~?~??	14	34	14	4	10	44411133022000	1	1
M??CFAWFo}Ks^_~??	14	34	14	4	11	44411113022000	1	1
M??CFAWFrL^_~?^_?	14	35	14	3	12	41111133322000	1	1
M??CFAWFrL^_^_^_?	14	35	14	3	12	21144112302000	1	1
M??CFA[f?yKV^_~??	14	34	14	4	8	03300032111244	1	1
M??CFA[f?yKV^_^_?	14	34	14	5	7	34411143222300	1	1
M??CFA[f?yKV^_Wm?	14	34	14	4	7	12244421000131	1	1
M??CFA[f?}Bw^_WN?	14	34	14	4	9	13311114000024	1	1
M??CF@aFo}Rc~?~??	14	34	14	4	9	44411133322000	1	1
M??CF@aFo}Rc^_~??	14	34	14	4	10	44411113322200	1	1
M??CF@aFo}RcfG~??	14	33	14	5	10	11144422133000	1	1
M??CF@aFsx^_~?^_?	14	35	14	3	10	11144412233000	1	1
M??CF@aFoz^_~?~??	14	35	14	4	6	11144422233000	1	1
M??CF@aFozNo~?~??	14	35	14	4	8	44411113322000	1	1
M??CF@aFozNo^_~??	14	35	14	4	8	44411113322000	1	1
M??CF@aFozRc~?~??	14	34	14	5	9	11144422233000	1	1
M??CF@aFozRc~?^_?	14	34	14	5	9	44411143322200	1	1
M??CF@QFo}Tc^_~??	14	34	14	4	11	44411113022000	1	1
M??CF@QFtX^_~?^_?	14	35	14	3	11	11144422330000	1	1
M??CF?ZFvH^_~?^_?	14	36	14	4	7	11144142332000	1	1
M??CF?^^fw^_~?~??	14	39	14	2	4	00022244311111	1	1
M??CF?^^b{^_~?~??	14	39	14	2	6	22200003411111	1	1
M??CF?^^b{^_~?^_?	14	39	14	2	6	30000024111441	1	1
M??CF?^^b{No~?^_?	14	39	14	2	5	30022224311111	1	1
M??CF?^Fr{No~?^_?	14	38	14	3	5	22200003441111	1	1
M??CB`o[FoPm^_@}?	14	33	14	4	8	30003331111242	1	1
M??CB`o[FwPm^_B{?	14	34	14	6	5	30003331114242	1	1
M??CB`o{CZ@}^_~??	14	34	14	5	7	41114442223300	1	1
M??CB`o{CZ@}^_^_?	14	34	14	6	7	31114442223300	1	1
M??CB`o{CZ@}^_B{?	14	34	14	4	7	14442220001131	1	1
M??CB`ob^o^?^_@z?	14	34	14	4	10	41114442230001	1	1
M??CB`obW^^_~?^_?	14	35	14	5	6	41114442233000	1	1
M??CBbo{BcPh^_B{?	14	33	14	5	10	00003331111242	1	1
M??CBbo{BcPhB{~??	14	33	14	4	10	00003331111224	1	1
M??CBaL}Fo^?^_@v?	14	35	14	3	8	41111330300024	1	1
M??CFbo{BcNoB]~??	14	35	14	3	6	00002224444131	1	1
M??CFbo{?^no~?~??	14	37	14	3	4	00003331112444	1	1
M??CFbo{?^no~?B{?	14	37	14	5	3	44442220001331	1	1
M??CFbo[bc@n~?^_?	14	35	14	3	7	00003301111244	1	1
M??EE?oKF_FwrKB}?	14	31	14	4	13	33001144114020	1	1
M??EE?oKFoFwrK@}?	14	31	14	5	14	11441300330024	1	1
M??EE?oKFw@}NorK?	14	32	14	6	12	11441111330202	1	1
M??EE?o{@e@}rI~??	14	32	14	5	13	11114422421300	1	1
M??EE?o{EXXcNoB{?	14	32	14	6	12	00113311314422	1	1
M??EE?o{EX@}~?No?	14	33	14	5	11	33111144142020	1	1
M??EE?o{EX@}NoNo?	14	33	14	5	11	00331111440022	1	1
M??EE?oBE@`{Ks~??	14	28	14	4	16	33111144004002	1	1
M??EE?oqN_@|~?Ls?	14	32	14	5	12	00330311214042	1	1
M??EE?oqMX@{~?Ls?	14	32	14	5	12	44111133130202	1	1
M??EE?oqG^^_~?Ls?	14	33	14	6	10	11441422323003	1	1
M??EE?oqG^^_NoLs?	14	33	14	4	11	22444411010300	1	1
M??EE?oqG^@{Ls~??	14	32	14	5	13	33111144120002	1	1
M??EE?orNo^?No@z?	14	33	14	4	10	44111333000024	1	1
M??EE?orG^^_No~??	14	34	14	5	9	44111133102020	1	1
M??EE?orG^Xc~?No?	14	33	14	6	10	44111133102002	1	1
M??EE?orG^Xc~?Kt?	14	33	14	4	11	11331100400024	1	1
M??EEBo{Fw@}No~??	14	36	14	4	8	00222244111031	1	1
M??EEBo{Fw@}NoNo?	14	36	14	6	7	00331111444022	1	1
M??EEBoy?^Ay~?No?	14	34	14	6	10	33111144220020	1	1
M??EEBoB~wFw~?No?	14	37	14	5	5	22444411303030	1	1
M??EE?wMEH_}~?No?	14	32	14	5	12	44111444223300	1	1
M??EE?wMEH_}~?Mq?	14	32	14	5	11	11333100440024	1	1
M??EE?wpNo^?No@z?	14	33	14	4	8	11444222020031	1	1
M??EEB{NvwFw~?~??	14	40	14	4	0	22000033141411	1	1
M??ED@_{@{JgfGB{?	14	31	14	4	14	22244411113330	1	1
M??ED@_NayRc~?~??	14	33	14	3	12	44411133300000	1	1
M??ED@_NayRc~?Fw?	14	33	14	6	12	44411133300002	1	1
M??ED@_NayRcN_~??	14	32	14	4	13	22144412203300	1	1
M??ED@_NayRcN_N_?	14	31	14	4	10	44022204413311	1	1
M??EDB_Nay^_Fw~??	14	35	14	5	8	44411133300020	1	1
M??EDB_NayFo~?Fw?	14	34	14	5	11	44111131320202	1	1
M??ED@O{AyTcN_B{?	14	31	14	5	15	22224411113330	1	1
M??ED@OUTH`{N_~??	14	31	14	6	15	41411413223200	1	1
M??ED@OAyyTcN_|C?	14	31	14	4	15	14442422013030	1	1
M??ED@OByyTcN_~??	14	32	14	5	14	33111144402202	1	1
M??EDBo{@{Jg~?B{?	14	34	14	4	10	44441133330002	1	1
M??ED?WHguGk~?xI?	14	30	14	4	14	11144122323202	1	1
M??ED?WHiJ[cFo~??	14	30	14	5	16	11144122322230	1	1
M??ED?W@~HFoVO~??	14	31	14	4	15	44411133220220	1	1
M??ED?W@~HFoVO}C?	14	31	14	4	15	14444222010330	1	1
M??EDBWuAqBwHm~??	14	33	14	4	12	33133111444202	1	1
M??ED?qw@{Hk~?Fs?	14	32	14	6	14	41411113330202	1	1
M??ED?qwAaPd~?Fs?	14	30	14	5	15	44411133431002	1	1
M??ED?qwAyXc~?Fs?	14	32	14	6	12	44411133432002	1	1
M??ED?qwAyHk~?Fs?	14	32	14	6	14	44411131430002	1	1
M??ED?qwEXHk~?Fs?	14	32	14	5	13	44411133430002	1	1
M??ED?qwAZ^_~?Fs?	14	33	14	6	11	11144422223003	1	1
M??ED?qwAZHk~?Fs?	14	32	14	6	14	24031131430002	1	1
M??ED?qN`{JgrG~??	14	33	14	4	12	44111130222000	1	1
M??ED?qN`{HkVO~??	14	33	14	4	12	44111134222000	1	1
M??ED?qN_}JgrG~??	14	33	14	5	12	44411133422200	1	1
M??ED?qN_}Hk~?~??	14	34	14	5	12	44111133222000	1	1
M??ED?qN_}HkrG~??	14	33	14	6	14	44111131422000	1	1
M??ED?qNeXJg~?~??	14	34	14	4	12	11441120302000	1	1
M??ED?qNeXJgVO~??	14	33	14	5	13	41411143302220	1	1
M??ED?qSO}FobK~??	14	31	14	5	15	44111133242200	1	1
M??ED?qSO}XcjC~??	14	31	14	5	16	11144422113000	1	1
M??ED?qSO}HkjC~??	14	31	14	6	16	14144422213300	1	1
M??ED?qSO}HkJc~??	14	31	14	5	17	11444424123030	1	1
M??ED?qSO}Pe~?~??	14	32	14	6	15	11144422113000	1	1
M??ED?qEp{[aRW~??	14	32	14	6	16	44111133222000	1	1
M??ED?qEo}HkxC~??	14	32	14	6	14	11144422133020	1	1
M??ED?qEo}WeRW~??	14	32	14	6	14	11144422133200	1	1
M??ED?qFqyJgrG~??	14	33	14	4	11	41411133422200	1	1
M??ED?qFo}JgrG~??	14	33	14	5	10	44411133422200	1	1
M??ED?qFo}Hk~?~??	14	34	14	5	10	44411133222200	1	1
M??ED?qFo}HkrG~??	14	33	14	5	12	44411133422000	1	1
M??ED?qFuXJg~?~??	14	34	14	5	11	11144422130300	1	1
M??ED?qFqZ^_~?~??	14	35	14	5	9	41411133322000	1	1
M??ED?qFqZJg~?~??	14	34	14	5	11	41411133322200	1	1
M??ED?qFqZJgN_~??	14	33	14	4	13	41411143322200	1	1
M??ED?yMdoBw~?P]?	14	33	14	4	12	03000303111442	1	1
M??ED?}N`{Jg~?~??	14	36	14	3	7	22000031444111	1	1
M??ED?}Nay^_~?~??	14	37	14	3	7	22000031441111	1	1
M??ED?}NayJg~?~??	14	36	14	4	9	20200023114411	1	1
M??ED?}VVw^_~?~??	14	38	14	2	6	20000033441111	1	1
M??ED?ZN`{[cVO~??	14	34	14	5	12	44111133222000	1	1
M??ED?ZFp{[cVO~??	14	34	14	5	10	44411133222020	1	1
M??ED?ZxH{Jg~?~??	14	35	14	4	10	11144122320000	1	1
M??ED?^N`{Jg~?~??	14	36	14	4	8	22000033444111	1	1
M??ED?^Nay^_~?~??	14	37	14	4	6	22200033444111	1	1
M??ED?^Fp{Jg~?~??	14	36	14	4	6	22200033444411	1	1
M??EFB_K`{Xa~?Fw?	14	33	14	5	11	22244411120330	1	1
M??EFB_KeW~_Fw~??	14	34	14	5	9	00022244401131	1	1
M??EFB_KeW~_FwFw?	14	34	14	6	8	22244411123300	1	1
M??EFB_KeW`m~?Fw?	14	33	14	6	10	44411133310202	1	1
M??EFB_Nfw^_Fw~??	14	37	14	4	4	00022244411131	1	1
M??EFB_Nfw^_FwFw?	14	37	14	6	4	33311144402200	1	1
M??EFB_N`{Fo~?Fw?	14	35	14	4	9	33000022211141	1	1
M??EFBOK_}DsrC~??	14	32	14	5	13	11333300014422	1	1
M??EFBOK_}DsrCB[?	14	31	14	5	16	44112200021131	1	1
M??EFBOK_ZbwJg~??	14	32	14	5	14	11333300044442	1	1
M??EFBOFo}Ds~?~??	14	35	14	5	8	44411133022200	1	1
M??EFBOFp\Fo~?~??	14	35	14	4	8	44111133322200	1	1
M??EFBOFo^Ds~?~??	14	35	14	6	8	44111133322200	1	1
M??EFBo{@{Bw~?B{?	14	35	14	5	9	00003311114242	1	1
M??EF?}Fvw^_~?~??	14	39	14	3	3	22000033441111	1	1
M??EF?}Fp{^_~?~??	14	38	14	3	4	22000033444111	1	1
M??EF?^Fp{^_~?~??	14	38	14	4	3	22200033444111	1	1
M??E@b_sEYBsJcB{?	14	31	14	4	14	22004414113000	1	1
M??E@b_{EYBsN_B{?	14	32	14	5	13	00033313114222	1	1
M??E@b_Bw|ForO~??	14	33	14	6	11	44411131322200	1	1
M??E@bo{@{Xg~?B{?	14	34	14	4	10	00002244441113	1	1
M??E@bo{@{XgB{B{?	14	34	14	4	10	44442200003311	1	1
M??E@agTG]FOpP~??	14	30	14	6	15	44111432002230	1	1
M??E@agTG]ForO~??	14	31	14	5	16	11441123002020	1	1
M??E@agTG]ForO{A?	14	30	14	5	17	33331144220224	1	1
M??E@_KBpdWK~?~??	14	30	14	6	14	11114422332200	1	1
M??E@_KBpdWK~?{K?	14	30	14	4	14	11114422332202	1	1
M??E@_qw?{`y~?rW?	14	32	14	6	12	11144424123300	1	1
M??E@_q{F_@zrW~??	14	33	14	5	11	33001141144024	1	1
M??E@_qi?]Ia~?rW?	14	30	14	6	14	11441123302002	1	1
M??E@_qBp{Xk~?~??	14	34	14	5	10	11331104402022	1	1
M??E@_qBp{XkrW~??	14	34	14	5	10	11331134402002	1	1
M??E@_qBp{]A~?rW?	14	33	14	6	13	11441123320002	1	1
M??E@_qBp{]ArWrW?	14	33	14	5	13	44224401103300	1	1
M??E@_qBuBXkNa~??	14	33	14	5	13	00113310021422	1	1
M??E@_qBuB]ArWNa?	14	32	14	5	14	44331134423302	1	1
M??E@_qBsRM`rW~??	14	32	14	5	12	11331104400202	1	1
M??E@_qBuZ^_~?~??	14	35	14	5	7	11331104400222	1	1
M??E@_qBuZXk~?~??	14	35	14	5	7	11331104400022	1	1
M??E@_i{@{XgtGBs?	14	31	14	6	16	44142202401331	1	1
M??E@_iBp{XgtG~??	14	32	14	5	14	44111132222000	1	1
M??E@_iBuhWkN_~??	14	32	14	6	14	44111132220320	1	1
M??E@_iBu`wkN_~??	14	32	14	5	14	11414424332030	1	1
M??E@_y{F_Wk~?Bu?	14	33	14	5	12	11444123300201	1	1
M??E@_}}Fo^?rO@v?	14	35	14	3	10	11111333200024	1	1
M??E@_NMeI~_~?~??	14	35	14	5	8	11444123232000	1	1
M??E@_NMeIfo~?~??	14	34	14	5	10	44111132223200	1	1
M??E@_NMeIforO~??	14	33	14	5	13	44111134223200	1	1
M??E@_NMeIfo{G~??	14	33	14	6	12	44111432423200	1	1
M??E@_NMeI}C~?~??	14	34	14	5	11	11444123132000	1	1
M??E@_NN`{]CrO~??	14	34	14	5	12	44111132222000	1	1
M??E@_NBp{Xg~?{K?	14	34	14	6	10	11114422330002	1	1
M??E@_N{H{Xg~?~??	14	35	14	4	10	11114422320000	1	1
M??EDb_RO|Fo~?~??	14	34	14	4	10	44111130302200	1	1
M??EDb_RO|FoN_~??	14	33	14	4	11	44111130302220	1	1
M??EDb_RO|BsN_~??	14	33	14	5	10	44411130302220	1	1
M??EDb_RO^BsN_~??	14	33	14	6	12	44411133302200	1	1
M??EDao{@{Hk~?B{?	14	34	14	5	9	03003331114242	1	1
M??EDaoRX{^_~?~??	14	36	14	3	7	02002214431111	1	1
M??EDaoRX{Fo~?~??	14	35	14	4	9	02002224431111	1	1
M??EDaoRYZFo~?~??	14	35	14	5	7	14114402233000	1	1
M??EDaoRYZFoN_~??	14	34	14	6	9	14114412233000	1	1
M??EDaoByZFo~?~??	14	35	14	5	8	14114422233000	1	1
M??EDaoByZFoN_~??	14	34	14	6	9	13113330044222	1	1
M??EDbGIaYEstC~??	14	31	14	5	15	11441420230300	1	1
M??EDagRQhFo~?~??	14	33	14	3	13	14111402233000	1	1
M??EDagRQhFoN_~??	14	32	14	4	14	33111142222002	1	1
M??EDawm@s@w~?P]?	14	33	14	4	12	41444103333102	1	1
M??EDaKIaYMCN_tC?	14	29	14	5	19	33111142202202	1	1
M??EDaKRR`]?N_Br?	14	31	14	4	14	00224441001130	1	1
M??EDaKRR`Fo~?~??	14	33	14	3	13	11114402332000	1	1
M??EDaKRR`FoN_~??	14	32	14	4	14	33111142222002	1	1
M??EDaKRR`FoN_N_?	14	31	14	4	12	44002204334111	1	1
M??EDaKRR`FoN_Kk?	14	31	14	6	12	11003301221441	1	1
M??ED`L{F_FoBu~??	14	34	14	4	10	33331114044202	1	1
M??ED`LNfw^_~?~??	14	38	14	2	7	22000031141111	1	1
M??ED`LN`{^_~?~??	14	37	14	3	7	22000031144111	1	1
M??ED`LN`{Fo~?~??	14	36	14	3	7	22000031144411	1	1
M??EFbo{@{@}~?~??	14	37	14	3	5	00003311114244	1	1
M??EFbo{@{@}~?B{?	14	37	14	4	5	44442200003131	1	1
M??E@owM@{?}~?p[?	14	33	14	5	8	11444113330202	1	1
M??E@owNfo^?pW@z?	14	34	14	4	10	33111020002241	1	1
M??E@rD}Fo^?N_@v?	14	35	14	3	8	11444223200031	1	1
M??E@f_k?|FoRS~??	14	32	14	5	14	44111132302200	1	1
M??E@f_k?|BsRS~??	14	32	14	6	13	44411132302200	1	1
M??E@f_k?|Hi~?~??	14	33	14	5	13	11114422223300	1	1
M??E@f_k?\bsRS~??	14	32	14	5	14	11144421223300	1	1
M??E@f_{@{BsrOB[?	14	32	14	6	15	11133301004424	1	1
M??E@f_N_|Xg~?~??	14	35	14	4	9	44111132322000	1	1
M??E@f_N_|XgrO~??	14	34	14	5	11	11224421233000	1	1
M??E@f_rUYBs~?~??	14	35	14	4	10	00220043144111	1	1
M??E@egi@{XgTK~??	14	32	14	5	14	14141440220030	1	1
M??E@egTH{ForO~??	14	33	14	4	12	44111132002200	1	1
M??E@egTH{Xg~?~??	14	34	14	4	12	11441123000200	1	1
M??E@cypX{Xg~?~??	14	36	14	5	7	11444123323000	1	1
M??E@c}NeY^_~?~??	14	38	14	3	5	22000034441111	1	1
M??E@c}NeYXg~?~??	14	37	14	4	8	00220043114411	1	1
M??E@c}rVw^_~?~??	14	39	14	3	5	00220043141111	1	1
M??FFB_~?~^_Fw~??	14	39	14	6	0	00022244413131	1	1
M??FFAWXG}^_~?~??	14	36	14	3	7	00022244113111	1	1
M??FFAWXG}Bw~?~??	14	35	14	5	7	11144422003300	1	1
M??FFA[f?}Bw~?WN?	14	36	14	4	7	33311144220021	1	1
M??FF?^Fvw^_~?~??	14	40	14	4	0	00022244331111	1	1
M??FEbo{?{Dg~?B{?	14	34	14	4	10	00003311112242	1	1
M??FEagF`YIc~?~??	14	33	14	3	13	11114422033000	1	1
M??FEaKFb`Dg~?~??	14	33	14	3	12	11114422332300	1	1
M??FFbo{?{^_B{~??	14	37	14	3	5	00002244441131	1	1
M??FCo]XVw^_~?~??	14	38	14	2	6	00022043341111	1	1
M?AA@B_}BwVOuOFw?	14	32	14	4	12	22244111133330	1	1
M?AA@B_}@{JgeoFw?	14	32	14	4	14	33311411420020	1	1
M?AA@B_XDsZGFwes?	14	31	14	4	14	22244144113300	1	1
M?AA@B_XDsZGFwE{?	14	31	14	4	12	22244144113300	1	1
M?AA@B_XDsJgFwes?	14	31	14	5	14	34311411432002	1	1
M?AA@B_\CUvOuOFw?	14	31	14	5	16	22244144110330	1	1
M?AA@B_\CUvOVOFw?	14	31	14	5	16	21314144123300	1	1
M?AA@B_\?VvOuOFw?	14	31	14	5	14	22244144110330	1	1
M?AA@B_^BwVOuOFw?	14	32	14	4	13	22244411133330	1	1
M?AA@B_^DsFouOFw?	14	32	14	4	14	22244441133330	1	1
M?AA@B_^DsZGFwFw?	14	33	14	5	12	33311111422200	1	1
M?AA@B_^DsJgeoFw?	14	32	14	4	14	33311114422000	1	1
M?AA@B_^@{JgeoFw?	14	32	14	4	13	03311144422200	1	1
M?AA@B_HbwVOFwuS?	14	31	14	5	16	11411113330022	1	1
M?AA@B_HaIN_EMeo?	14	27	14	5	18	14411411333020	1	1
M?AA@B_HaIB{uSma?	14	30	14	6	16	14311414443002	1	1
M?AA@B_HayVOFwuS?	14	31	14	5	15	31311411430202	1	1
M?AA@B_H_rjgeo}??	14	29	14	5	16	31311431440022	1	1
M?AA@B_H_rjgeo^??	14	29	14	5	15	43311341440202	1	1
M?AA@B_NayRWN_Fw?	14	32	14	4	14	33411113402200	1	1
M?AA@B_NayRWFwFw?	14	33	14	3	12	33311111400000	1	1
M?AA@BO{AyRWJgB{?	14	31	14	5	13	22024444113300	1	1
M?AA@Bo{@{JgeoB{?	14	32	14	5	12	00003333114442	1	1
M?AA@BoZ?^FouOcs?	14	31	14	5	18	11113333024222	1	1
M?AA@BoJ_^N_eosS?	14	31	14	5	15	44242222011330	1	1
M?AA@BoBzwVOuO}??	14	32	14	4	14	00002222431114	1	1
M?AA@?WwGNN_m_uO?	14	28	14	4	18	11111333303000	1	1
M?AADB_}DsN_VOFw?	14	33	14	5	11	24244141133300	1	1
M?AADB_}DsFoVOFw?	14	33	14	5	11	02022424411133	1	1
M?AADB_\?Vjgm_Fw?	14	32	14	5	14	22244411132030	1	1
M?AADB_^BwVOVOFw?	14	33	14	5	11	02244411133330	1	1
M?AADB_^DsFoVOFw?	14	33	14	5	12	20200003311144	1	1
M?AADB_kdsN_RSFw?	14	32	14	6	14	21244141133020	1	1
M?AADB_mdsN_VOFw?	14	33	14	5	11	02022424411133	1	1
M?AADB_mdsFoVOFw?	14	33	14	5	10	03022424411133	1	1
M?AADB_m`{FoVOFw?	14	33	14	4	11	20244441133300	1	1
M?AADB_HdsN_USFw?	14	31	14	6	15	24244141113300	1	1
M?AADB_HdsJIVOFw?	14	31	14	5	15	24244141113000	1	1
M?AADB_HeovOVOFw?	14	31	14	6	14	24244141123300	1	1
M?AADB_H_rvOVOFw?	14	31	14	5	15	24244141110300	1	1
M?AADB_STsN_JcFw?	14	31	14	6	15	22244441123330	1	1
M?AADB_STsN_BkFw?	14	31	14	6	14	22244441113300	1	1
M?AADB_VRwVOFwFw?	14	34	14	5	10	22244441103300	1	1
M?AADB_VRwJgm_Fw?	14	33	14	5	12	30300002214141	1	1
M?AADB_VTsFoFwFw?	14	34	14	4	10	30311114402200	1	1
M?AADB_VQyVON_Fw?	14	33	14	5	12	34311134400220	1	1
M?AAD@O{AyTSN_B{?	14	31	14	6	15	02224444113030	1	1
M?AADBOXAyDsm_Es?	14	30	14	6	18	34111414430022	1	1
M?AADBO\@\VOVOA{?	14	31	14	6	17	14442222001331	1	1
M?AADBOi`TN_FoTU?	14	31	14	5	13	04242424011330	1	1
M?AADBOURwVOBwHk?	14	31	14	5	16	11311334002244	1	1
M?AADBOTVoBwJgic?	14	31	14	6	16	00222424401331	1	1
M?AADBoB|sJg^?}??	14	33	14	5	13	20000313121441	1	1
M?AAD?WwGNVOVO^??	14	29	14	5	17	44411113232020	1	1
M?AAD@cHfoBwegUS?	14	30	14	6	17	41411313430202	1	1
M?AAFBOZ@XVOFoce?	14	31	14	6	15	34131133400224	1	1
M?AAFBO^?}VOJg}??	14	33	14	4	12	00222444413131	1	1
M?AAFBO^?}VOJgN_?	14	33	14	4	14	22000003314141	1	1
M?AAFBo^DsFoFoBw?	14	34	14	5	11	33300002244411	1	1
M?AAF@cFstVO^?}??	14	33	14	4	13	02200033344111	1	1
M?AAF@cFstVO^?^??	14	33	14	4	13	40022044433311	1	1
