g6	n	m	Q	bip	dist	phi	tf	mtf
N??CA?ooMX@{^_nOFy?	15	36	15	5	16	114411113422000	1	1
N??CA?ooN_HsBynOFy?	15	35	15	6	15	424411113432200	1	1
N??CA?ooN_HsbWBuFy?	15	34	15	5	16	221144442113300	1	1
N??CA?ooN_HsbWByFy?	15	34	15	5	15	111144442123330	1	1
N??CA?ooN_NonOByFy?	15	36	15	5	15	444411113330020	1	1
N??CA?oq?NhsbWLs^_?	15	34	15	6	18	331131111402202	1	1
N??CA?oqA\Pk}?Ls?}O	15	34	15	6	18	441142222033011	1	1
N??CA?oqEP?}^_nOEz?	15	35	15	5	14	331131110440220	1	1
N??CA?oqEX?}Ls^_Vg?	15	35	15	6	16	441141112332200	1	1
N??CA?oqEX?}^_nOEZ?	15	35	15	6	15	113311334004224	1	1
N??CA?oqGNCy^_nOZ@_	15	35	15	6	15	331331110400224	1	1
N??CA?oqGNEy}A^_Vg?	15	36	15	6	17	331114442430200	1	1
N??CA?oqGNHsLs}AVg?	15	35	15	6	18	131114442133020	1	1
N??CA?oqGVHsLs|AVg?	15	35	15	6	18	131141442133020	1	1
N??CA?oqG^@{Ls^_Vg?	15	36	15	5	16	444411113422000	1	1
N??CA?oqG^Ey^_^_Vg?	15	37	15	5	16	331131110420222	1	1
N??CA?oqG^Ey^_nOFw?	15	37	15	4	16	331131110420220	1	1
N??CA?oqG^Ey~?^_Vg?	15	37	15	5	16	331131110420222	1	1
N??CA?oqHk`{\_nOPLO	15	35	15	6	15	214424420103031	1	1
N??CA?oqILPkmQLsNo?	15	35	15	6	19	441141112313020	1	1
N??CA?oqI\@{^_LsVg?	15	36	15	5	17	114411113222000	1	1
N??CA?oqI\@{~?LsVg?	15	36	15	5	17	114411113222000	1	1
N??CA?oqI\Pk^_nOEy?	15	36	15	5	16	441144112333002	1	1
N??CA?oqI\Pk~?NoEy?	15	36	15	5	16	441144112333002	1	1
N??CA?oqI\Pk~?^_Ey?	15	36	15	5	16	441141132303002	1	1
N??CA?oqI\Pk~?~?Ey?	15	36	15	5	15	441141332333002	1	1
N??CA?oqJKRHBwLs^_?	15	34	15	6	20	331131140423002	1	1
N??CA?oqJc@{bYLs^_?	15	35	15	6	17	133311314040022	1	1
N??CA?oqJcHsLsbYVg?	15	35	15	6	18	114411413232020	1	1
N??CA?oqJcHsLsbY^_?	15	35	15	6	18	114411413232020	1	1
N??CA?oqMP@{^_nOEz?	15	36	15	5	14	114414441220003	1	1
N??CA?oqMX@{^_nOEy?	15	36	15	5	16	441141112330002	1	1
N??CA?oqNO@{^_nOAz?	15	35	15	6	16	444141114330002	1	1
N??CA?oqN_Ey^_nO@|?	15	36	15	6	17	444411113430002	1	1
N??CA?oqN_HsBynOEy?	15	35	15	6	17	303311114340022	1	1
N??CA?orG^NO]_nOOko	15	36	15	6	15	311113133220024	1	1
N??CA?orG^Xc^_nOEY_	15	37	15	6	13	114411443202003	1	1
N??CA?orNo^?^_nO?|_	15	37	15	4	14	111113330200224	1	1
N??CA?ow?e`}rI^_Vg?	15	35	15	6	18	331111441430200	1	1
N??CA?owATPklQFsNo?	15	34	15	6	18	431131310340022	1	1
N??CA?owA\PkFs^_Vg?	15	35	15	5	17	333311114400022	1	1
N??CA?owA\Pk~?FsFw?	15	35	15	5	17	444411113322020	1	1
N??CA?owBcHsFsbYVg?	15	34	15	6	19	133311114442002	1	1
N??CA?owEPNonOB{Az?	15	35	15	5	16	444111113330022	1	1
N??CA?owEXNonOFs@}?	15	36	15	6	16	333111111422200	1	1
N??CA?owE_HsbWFsDx?	15	32	15	4	18	334411113442200	1	1
N??CA?oy?mhsbW^_Vg?	15	35	15	5	19	114411113002200	1	1
N??CA?oy?mhsbW~?Fw?	15	35	15	5	19	114411113002200	1	1
N??CA?oy?mxcBw^_Vg?	15	35	15	5	18	111414444230300	1	1
N??CA?oy@MAyRgbWZ@?	15	32	15	6	20	441142222011330	1	1
N??CA?oyBcAyRgbYVg?	15	34	15	6	20	133311314242202	1	1
N??CA?o{@eHsB{rIVg?	15	35	15	6	18	242244421110003	1	1
N??CA?o{@eNonOB{Xd?	15	36	15	6	16	114411113330022	1	1
N??CA?o{A\PkB{No@}?	15	36	15	4	12	444422220011131	1	1
N??CA?o{A\PkB{NoFw?	15	36	15	5	14	224411113322200	1	1
N??CA?o{A\PkB{NoNo?	15	36	15	5	14	033311114400022	1	1
N??CA?o{A\PkB{No^_?	15	36	15	5	14	333311114400022	1	1
N??CA?o{A\PkB{^_Vg?	15	36	15	5	14	333311114400022	1	1
N??CA?o{BcXcB{NoPl?	15	35	15	6	16	422244241110030	1	1
N??CA?o{BcXcB{bYVg?	15	35	15	5	16	133311114440002	1	1
N??CA?o{EX@}No^_Vg?	15	37	15	5	15	114411113322000	1	1
N??CA?o{EX@}^_^_Vg?	15	37	15	5	15	333311114400222	1	1
N??CA?o{EX@}^_nO^_?	15	37	15	5	15	333311114420222	1	1
N??CA?o{EXHsB{nOFw?	15	36	15	5	15	313311114400022	1	1
N??CA?o{EXHsB{nONo?	15	36	15	5	15	414411113322200	1	1
N??CA?o{EXHsbWNo@}?	15	35	15	5	17	333311111420020	1	1
N??CA?o{EXXcB{^_Vg?	15	36	15	5	16	114411113322200	1	1
N??CA?o{F_HsbWNo@~?	15	35	15	4	14	333311114440020	1	1
N??CA?o{F_Xc^_nO@~?	15	36	15	5	13	000033331114442	1	1
N??CA?wM@o^_NoPmOn?	15	35	15	6	10	330003331114422	1	1
N??CA?wMEH_}]_nOOmO	15	35	15	5	14	311113130044024	1	1
N??CA?wMEH_}^_nOFX?	15	36	15	5	13	113331114400224	1	1
N??CA?wMEH_}^_nONo?	15	36	15	6	12	441114442233000	1	1
N??CA?wMEH_}^_nO^_?	15	36	15	5	12	441114442233000	1	1
N??CA?wpNo^?^_nO?|_	15	37	15	4	14	111113330000224	1	1
N??CAA_EFG_}XcnOJs?	15	33	15	6	19	111441111322200	1	1
N??CAA_EFG_}nOVgNo?	15	34	15	6	18	313111414120200	1	1
N??CAA_KEWvgB{^_Js?	15	35	15	6	16	313111414422020	1	1
N??CAA_MEG_}nOVgNo?	15	34	15	6	18	114441111322000	1	1
N??CAA_SF_JsjSNo@~?	15	35	15	6	16	303311114140220	1	1
N??CAA_SFoJsjSNo?~?	15	35	15	7	17	141113330300224	1	1
N??CAA_SFw@}VgjSFw?	15	36	15	6	16	141411131302020	1	1
N??CAA_UDA_}No~?Jt?	15	35	15	6	16	313111134044220	1	1
N??CAA_UDI_}No~?Js?	15	35	15	6	17	141441111322000	1	1
N??CAA_UDI~?NoVg?}_	15	35	15	7	15	411113333040224	1	1
N??CAA_W`E^_FwfSJd?	15	34	15	6	17	414111313430202	1	1
N??CAA_W`eX`nOVgBm?	15	34	15	6	19	134111341432020	1	1
N??CAA_WcybmNo~?Js?	15	37	15	6	15	433111313400202	1	1
N??CAA_Wcyb{nOVg^_?	15	37	15	5	13	414111313402020	1	1
N??CAA_WcyfwFwVg^_?	15	37	15	5	14	414111313402220	1	1
N??CAA_Wda^_F[FwHt?	15	35	15	6	17	242444141113000	1	1
N??CAA_Wda^_NoF[Ht?	15	35	15	6	17	414111113330022	1	1
N??CAA_Wda^_fSFwHt?	15	35	15	6	16	414111313430022	1	1
N??CAA_Wf_@nVgfSFw?	15	35	15	5	16	433111311440202	1	1
N??CAA_Wf_JsByfSFw?	15	35	15	5	17	343111414340022	1	1
N??CAA_Wf_JsBynOBm?	15	35	15	5	16	222444141110030	1	1
N??CAA_Wf_JsBynORi?	15	35	15	6	15	343111414340022	1	1
N??CAA_[Ad@}bUNo^_?	15	35	15	7	16	133311114440022	1	1
N??CAA_[CY~?NoVg?}_	15	35	15	6	15	411113333040224	1	1
N??CAA_[CY~_B{VgFw?	15	36	15	6	16	144411111320200	1	1
N??CAA_[F_PiNoVg@~?	15	35	15	5	14	033311111440220	1	1
N??CAA_sAdNoFwjQDy?	15	35	15	6	15	341411414330022	1	1
N??CAA_sAd^_FwjQDy?	15	35	15	6	16	441111313340202	1	1
N??CAA_sApNonOB{Cz?	15	35	15	6	16	441411113330022	1	1
N??CAA_sA|VgJs^_B{?	15	37	15	5	15	343111134302200	1	1
N??CAA_sBCJsJsnOBl?	15	34	15	6	18	341111414430022	1	1
N??CAA_sBSAlVgnODy?	15	34	15	6	20	131414142423000	1	1
N??CAA_sBc@nJsnOJs?	15	35	15	6	17	331311111440022	1	1
N??CAA_sDQDy~?TiB{?	15	35	15	6	18	414111313030022	1	1
N??CAA_sDYDi^_FwIT_	15	35	15	7	13	431311313400224	1	1
N??CAA_sDaDyRiFw^_?	15	35	15	6	18	313311114440002	1	1
N??CAA_sFOVgDyVgDy?	15	35	15	6	18	444141113330200	1	1
N??CAA_sF_JsnOJs@~?	15	36	15	6	14	331311111442200	1	1
N??CAA_sFoJsnOJs?~?	15	36	15	7	16	411113333002024	1	1
N??CAA_sFw@}VgnODy?	15	37	15	6	15	331311111420220	1	1
N??CAA_sFwJsJsnOB{?	15	37	15	5	15	411111313302202	1	1
N??CAA_u?jCyYanOJs?	15	34	15	6	20	111114144233200	1	1
N??CAA_u@MvgFwVgNo?	15	37	15	5	16	314114444230000	1	1
N??CAA_u@Mvg~?FwJs?	15	37	15	5	15	414111313000022	1	1
N??CAA_u@M~?nOVg?}_	15	36	15	6	14	111113333040224	1	1
N??CAA_uALCy~?FwVH?	15	35	15	6	18	311114414233002	1	1
N??CAA_uAdCy^_FwTh?	15	35	15	6	17	341411414332002	1	1
N??CAA_uAdCy~?FwTh?	15	35	15	6	18	441111313342020	1	1
N??CAA_uApNonOFwCz?	15	36	15	6	15	441441114330002	1	1
N??CAA_uBKBLHsnOJs?	15	34	15	6	18	114114411232300	1	1
N??CAA_uDICyUi^_B{?	15	35	15	6	16	013113131044022	1	1
N??CAA_uDICy~?UiB{?	15	35	15	6	17	414114141233020	1	1
N??CAA_uDIJD^_FwCy_	15	35	15	6	15	013113331040224	1	1
N??CAA_uFGCynOEyJs?	15	35	15	6	18	414111313030022	1	1
N??CAA_uF_CynOByJs?	15	35	15	6	17	244441111332020	1	1
N??CAA_w?FBbnOVgNo?	15	33	15	5	17	431111343440022	1	1
N??CAA_w@EBfnOVgB}?	15	35	15	5	15	313111414440200	1	1
N??CAA_w@EVgVIVgB}?	15	35	15	6	15	313111414442000	1	1
N??CAA_w@EVg^_VIB}?	15	35	15	6	15	414111113330022	1	1
N??CAA_w@EVgvAVgB}?	15	35	15	6	14	313111414432200	1	1
N??CAA_wA`Vg^_BuB}?	15	35	15	6	14	333111114442200	1	1
N??CAA_wA`Vg^_JqB}?	15	35	15	6	15	333111114432220	1	1
N??CAA_wAdTh^_nOB}?	15	36	15	6	14	341111414432020	1	1
N??CAA_wAd^_jQNoB}?	15	36	15	6	14	333111414432200	1	1
N??CAA_wAd^_jQ^_B}?	15	36	15	6	15	313111414432200	1	1
N??CAA_wAp?z^_nOB}?	15	35	15	6	16	333111114400220	1	1
N??CAA_wApCx^_nOB}?	15	35	15	6	17	313111114402220	1	1
N??CAA_wApCxnOVgB}?	15	35	15	6	16	343111114432200	1	1
N??CAA_wA|Js^_nOB}?	15	38	15	5	12	313111114400220	1	1
N??CAA_wA|JsnONoB}?	15	38	15	5	12	343111134400220	1	1
N??CAA_wA|No^_nOB}?	15	38	15	5	12	244111133300002	1	1
N??CAA_wA|NonOF{B}?	15	39	15	5	10	444111113320022	1	1
N??CAA_wA|NonONoB}?	15	38	15	5	12	313111114402220	1	1
N??CAA_wA|NonOnOB}?	15	38	15	5	11	313111414402220	1	1
N??CAA_wA|VgNoF{B}?	15	39	15	4	10	333111114402200	1	1
N??CAA_wA|VgNoNoB}?	15	38	15	4	11	343111114402220	1	1
N??CAA_wA|VgnONoB}?	15	38	15	5	10	343111414402220	1	1
N??CAA_wBc@nVgnOB}?	15	36	15	5	15	222444141110030	1	1
N??CAA_wCqKpnOVgB}?	15	35	15	6	15	343111414423200	1	1
N??CAA_wDaVgRi^_B}?	15	36	15	6	14	313111114442020	1	1
N??CAA_wDa^_RiNoB}?	15	36	15	6	14	313111114442020	1	1
N??CAA_wDa^_Ri^_B}?	15	36	15	6	14	313111114442020	1	1
N??CAA_wFwJs^_nOB}?	15	38	15	5	11	313111414420220	1	1
N??CAA_wFwJsnONoB}?	15	38	15	5	11	313111414420220	1	1
N??CAA_{Ad@}jQNoNo?	15	36	15	6	17	341411414430200	1	1
N??CAA_{Ad@}jQNo^_?	15	36	15	6	16	333111414430202	1	1
N??CAA_{Ad@}jQnONo?	15	36	15	6	16	341111414430220	1	1
N??CAA_{A|JsnOB{Fw?	15	38	15	5	14	313111414200200	1	1
N??CAA_{A|VgB{NoB{?	15	38	15	5	13	333111114402020	1	1
N??CAA_{A|VgB{NoFw?	15	38	15	5	13	343111114402022	1	1
N??CAA_{A|VgnOB{Fw?	15	38	15	5	12	343111414402202	1	1
N??CAA_{BSAlVgnO@}?	15	35	15	6	18	222444141110030	1	1
N??CAA_{BSQhnOB{Js?	15	35	15	6	17	434111313340022	1	1
N??CAA_{BcVgB]FwJs?	15	36	15	6	15	444411411330200	1	1
N??CAA_{BcVgB]NoJs?	15	36	15	6	15	424411413330200	1	1
N??CAA_{B{JsVgnO@}?	15	38	15	5	14	313111414200020	1	1
N??CAA_{B{JsnOB{B{?	15	38	15	5	13	444111113302022	1	1
N??CAA_{B{JsnOB{Fw?	15	38	15	5	14	244411113300020	1	1
N??CAA_{B{JsnOnO@}?	15	38	15	5	13	414111313302002	1	1
N??CAA_{B{NoVgnO@}?	15	38	15	5	13	244411133300002	1	1
N??CAA_{DQ^_B{TiFw?	15	36	15	6	16	414111113330220	1	1
N??CAA_{F_NonOVg@~?	15	37	15	6	12	333311114442220	1	1
N??CAA_{F_VgVgNo@~?	15	37	15	6	12	333311114442220	1	1
N??CAA_{FwJsnOB{Fw?	15	38	15	5	13	414111313302020	1	1
N??CAA_{FwNoVgnO@}?	15	38	15	5	13	414111313300202	1	1
N??CAA_}FoNonOVg?~?	15	38	15	5	12	411113303002024	1	1
N??CAA_}FoVgVgNo?~?	15	38	15	6	12	411113333000224	1	1
N??CAAoQg^FwNolS^_?	15	38	15	5	14	321141412300020	1	1
N??CAAoQg^Fw^_lS^_?	15	38	15	5	14	414411113220030	1	1
N??CAAoQg^FwlSnO^_?	15	38	15	5	14	141144242330000	1	1
N??CAAoQg^FwlS~?^_?	15	38	15	5	14	141144242330000	1	1
N??CAAoQg^No^_lS^_?	15	38	15	5	12	214414123220030	1	1
N??CAAoQg^NolSnO^_?	15	38	15	5	14	141144242330000	1	1
N??CAAoQg^NolS~?^_?	15	38	15	5	12	141141432330200	1	1
N??CAAoQhM@{uA^_Ui?	15	35	15	6	19	131131310424220	1	1
N??CAAoQn_Ui^_ByVg?	15	37	15	6	14	131133330400242	1	1
N??CAAoQn_^_lSByFw?	15	37	15	6	14	141144442320230	1	1
N??CAAoQn_^_lS^_@|?	15	37	15	6	14	141144442320203	1	1
N??CAAoRG^EY~?^_Vg?	15	37	15	5	15	141144112332000	1	1
N??CAAoRJSQhBwKs^_?	15	34	15	6	19	141144412332320	1	1
N??CAAoRJcPhBwKs^_?	15	34	15	6	19	441144142323020	1	1
N??CAAoRN_EY^_nO@|?	15	36	15	6	15	141144442322003	1	1
N??CAAoRno^?NonO?|_	15	38	15	6	12	141113330400224	1	1
N??CAAoRno^?^_nO?|_	15	38	15	5	13	111113330200224	1	1
N??CAAoWa\@mfSNo^_?	15	36	15	6	17	444411413322200	1	1
N??CAAoWa\@{No~?Ri?	15	36	15	5	16	414411313422000	1	1
N??CAAoWf_HsNofS@n?	15	35	15	6	16	424411113132002	1	1
N??CAAoWf_HsNofS@|?	15	35	15	6	16	424411113132002	1	1
N??CAAoYA\?}dSNo^?_	15	35	15	7	17	033331114420024	1	1
N??CAAoYA\?}dSNo^_?	15	35	15	6	18	444441113322200	1	1
N??CAAo[A\@]bSNo]__	15	35	15	5	16	333311114400024	1	1
N??CAAo[A\PiNoB{^_?	15	36	15	6	14	333311114400202	1	1
N??CAAo[F_HsbSNo@~?	15	35	15	4	14	333311114440020	1	1
N??CAAo[a\@{bSNo^_?	15	36	15	5	16	444411113322200	1	1
N??CAAo[a\@{bSnO^_?	15	36	15	5	16	141144242233000	1	1
N??CAAokF_HunONo@~?	15	37	15	6	10	030033331112442	1	1
N??CAAokF_NoRknO@~?	15	37	15	6	10	030033331114242	1	1
N??CAAokFoHu^_nO?~?	15	37	15	6	12	313311114440220	1	1
N??CAAokFoHunONo?~?	15	37	15	6	12	313311114440220	1	1
N??CAAokFwVgRkB{No?	15	38	15	6	10	313311114422002	1	1
N??CAAoq?Nhs^_LsVg?	15	36	15	6	17	444441113322020	1	1
N??CAAoq?Nhs~?LsVg?	15	36	15	6	17	441141330320020	1	1
N??CAAoq?VHsLsnO]`?	15	35	15	6	17	131141442433002	1	1
N??CAAoq?ZMPRgnOEy?	15	34	15	6	18	131144142432300	1	1
N??CAAoq@a_}RinONo?	15	35	15	7	17	313311134040022	1	1
N??CAAoq@g`\RgnONo?	15	34	15	6	16	414414113232200	1	1
N??CAAoq@i`{lO^_HTO	15	35	15	6	15	431131310402024	1	1
N??CAAoqAL@{~?LsVH?	15	35	15	6	18	441111313342020	1	1
N??CAAoqAX?}KunONo?	15	35	15	6	17	331133110440022	1	1
N??CAAoqA\@{^_nOEy?	15	36	15	5	17	414411113022000	1	1
N??CAAoqA\@{~?nOEy?	15	36	15	5	16	414411313022000	1	1
N??CAAoqA\^?nOLs?}_	15	36	15	6	16	141113330040224	1	1
N??CAAoqDa@{LsRi^_?	15	35	15	6	17	414411113032020	1	1
N??CAAoqF_HsByLsVg?	15	35	15	6	16	303311114140022	1	1
N??CAAorDaEYBwRiNo?	15	35	15	5	16	242244421011003	1	1
N??CAAorDaEYBwRi^_?	15	35	15	6	16	313311134044002	1	1
N??CAAorDaEYBw^_Hd_	15	35	15	5	16	131133110400224	1	1
N??CAAorF_EYRgByVg?	15	35	15	6	17	030033131410224	1	1
N??CAAowATAjB{^_Vg?	15	35	15	7	17	333311114400022	1	1
N??CAAowA\@}FsnONo?	15	37	15	6	13	444411113322200	1	1
N??CAAowBcHsFsnO@n?	15	35	15	6	16	333311114440020	1	1
N??CAAoyA\@{Ds^_Vg?	15	36	15	5	16	444411113322200	1	1
N??CAAo{A\@}nONo@}?	15	38	15	6	10	414422220011331	1	1
N??CAAo{A\@}nONoFw?	15	38	15	5	11	303311114400222	1	1
N??CAAo{A\@}nO^_@}?	15	38	15	7	10	444422220011331	1	1
N??CAAo{A\@}nO^_Fw?	15	38	15	5	12	313311114400222	1	1
N??CAAo{A\@}nO^_No?	15	38	15	5	12	414411113322000	1	1
N??CAAo{A\@}nOnOFw?	15	38	15	5	11	424411113322000	1	1
N??CAAo{A\@}nOnONo?	15	38	15	5	12	414411113322000	1	1
N??CAAo{A\@}~?nOFw?	15	38	15	5	12	414411113322000	1	1
N??CAAo{A\@}~?nONo?	15	38	15	5	12	333311114400222	1	1
N??CAAo{A\HsNonO@}?	15	37	15	6	12	414411113322002	1	1
N??CAAo{A\Hs^_nO@}?	15	37	15	6	12	131133330044224	1	1
N??CAAo{BcHsB]NoVg?	15	36	15	6	14	303311114440022	1	1
N??CAAo{BcHsB]nO@}?	15	36	15	5	13	444422220001131	1	1
N??CAAo{Da@}Ri^_Vg?	15	37	15	6	12	030033331112244	1	1
N??CAAo{Da@}Ri^_^_?	15	37	15	6	12	313311114440022	1	1
N??CAAo{F_HsNonO@~?	15	37	15	6	11	202244441110330	1	1
N??CAAo{F_Hs^_nO@~?	15	37	15	6	11	000033331112442	1	1
N??CAB_CrcUGBNFw\a?	15	34	15	6	19	222200003033441	1	1
N??CAB_Cw~\a^_nONo?	15	39	15	5	13	311411442302000	1	1
N??CAB_Cw~\a^_nO^_?	15	39	15	5	12	444111333220000	1	1
N??CAB_Cy[UHFwzCNo?	15	36	15	6	18	222444411001033	1	1
N??CAB_C~_\aBy^_Vg?	15	37	15	5	14	000333331211244	1	1
N??CAB_Fg|JonONoSJ_	15	38	15	5	10	333111134000224	1	1
N??CAB_Fg|Jo~?NoSJ_	15	38	15	5	10	444111143222003	1	1
N??CAB_Fi{JonONoSJ_	15	38	15	6	10	343111134000224	1	1
N??CAB_Fi{Jo~?NoSJ_	15	38	15	5	11	313111134000224	1	1
N??CAB_Fw~NonONoB{?	15	41	15	3	8	333000002114411	1	1
N??CAB_Fz{No^_nONo?	15	41	15	3	8	320000033411141	1	1
N??CAB_Fz{VgNoNoFw?	15	41	15	3	11	330000003111111	1	1
N??CAB_GoxbsV_nOSHo	15	35	15	5	14	313111434400024	1	1
N??CAB_Goxb{No^_Vg?	15	37	15	4	15	333111114400222	1	1
N??CAB_Goxb{^_^_Vg?	15	37	15	5	15	333111144400222	1	1
N??CAB_Goxb{^_nO^_?	15	37	15	5	15	444111113322000	1	1
N??CAB_Goxb{vC^_Vg?	15	37	15	6	16	444111443322200	1	1
N??CAB_GoxjoV_nOSHo	15	35	15	5	14	313111134400024	1	1
N??CAB_Go|JaV_nOSHo	15	35	15	5	14	313111134400024	1	1
N??CAB_Go~ZaFw^_Vg?	15	38	15	5	13	333111444302022	1	1
N??CAB_Go~Za^_nONo?	15	38	15	4	16	314111413302000	1	1
N??CAB_Go~Za^_nO^_?	15	38	15	4	14	441111333220000	1	1
N??CAB_GqsShFKFw^_?	15	34	15	6	19	141444412232300	1	1
N??CAB_GqsShFK^_Vg?	15	34	15	5	17	141444412232300	1	1
N??CAB_GqsShFK~?Fw?	15	34	15	5	17	141444412232300	1	1
N??CAB_GqsSh^_FwZa?	15	35	15	5	19	314111444323002	1	1
N??CAB_GqsShnOFwZa?	15	35	15	5	18	134111144323002	1	1
N??CAB_GqsSh~?FwZa?	15	35	15	5	17	444111333423020	1	1
N??CAB_Gv_Be^_nO@|?	15	35	15	6	16	111444442223003	1	1
N??CAB_KpeB{^_nOXb?	15	37	15	5	15	003300330224441	1	1
N??CAB_S_VB{|AjSNo?	15	36	15	6	18	131141442430200	1	1
N??CAB_S_Z~_NoFwTi?	15	37	15	6	15	444111313420220	1	1
N??CAB_S_Z~_^_FwTi?	15	37	15	6	16	444411413320022	1	1
N??CAB_S_f@mjE^_Vg?	15	35	15	7	17	131311330440022	1	1
N??CAB_S_fTb^_nOB{?	15	36	15	6	15	111311330440224	1	1
N??CAB_ScaDbFw^_Vg?	15	34	15	5	19	114144110223000	1	1
N??CAB_ScaDbjSFwNo?	15	34	15	6	18	431311313400022	1	1
N??CAB_ScaDb~?FwFw?	15	34	15	5	18	441111333440022	1	1
N??CAB_ScaEWr@JEB{?	15	31	15	5	20	224144111222330	1	1
N??CAB_ScaTiZaNoB{?	15	35	15	5	18	431411144430200	1	1
N??CAB_ScaTiZa^_B{?	15	35	15	5	17	431111144430220	1	1
N??CAB_ScaTiZa~?B{?	15	35	15	5	19	411111313430202	1	1
N??CAB_SeWEXFwjSVg?	15	35	15	5	18	441111313432200	1	1
N??CAB_SeWEX~?FwTi?	15	35	15	5	18	441111313432020	1	1
N??CAB_SeoCjjS^_B{?	15	35	15	6	17	431311313440022	1	1
N??CAB_SeoCx^_jSB{?	15	35	15	5	19	341411414332020	1	1
N??CAB_SeoCx~?jSB{?	15	35	15	5	18	114444242123003	1	1
N??CAB_Sf_@njSFwNo?	15	36	15	7	16	333311114440202	1	1
N??CAB_Sf_TiByFwNo?	15	36	15	6	16	222444141213003	1	1
N??CAB_SfwB{FwjSFw?	15	38	15	5	12	444111313402202	1	1
N??CAB_SfwB{jSNoFw?	15	38	15	4	13	441111313402022	1	1
N??CAB_SfwB{jSNoVg?	15	38	15	4	14	441111313402020	1	1
N??CAB_SfwB{jSjSFw?	15	38	15	5	14	341411414300220	1	1
N??CAB_SfwNoFwFwTi?	15	38	15	5	14	333111414320002	1	1
N??CAB_SfwNoFwjSVg?	15	38	15	4	15	431111313402200	1	1
N??CAB_Sfw^_jSFwFw?	15	38	15	4	14	441111333000022	1	1
N??CAB_UasB{^_hUVg?	15	37	15	5	14	434114144220230	1	1
N??CAB_UasB{~?hUFw?	15	37	15	5	15	414114140220030	1	1
N??CAB_UbKBLhSFwVg?	15	35	15	6	18	303113414040202	1	1
N??CAB_UbKBLhS~?B{?	15	35	15	6	18	444114113232302	1	1
N??CAB_UbKRHhSFwFw?	15	35	15	5	20	214444141223300	1	1
N??CAB_UbKRHhS^_B{?	15	35	15	5	19	344111133002402	1	1
N??CAB_UbKRHhS~?B{?	15	35	15	5	20	444114113232302	1	1
N??CAB_UbcPhhS~?B{?	15	35	15	5	19	141411410332200	1	1
N??CAB_UdIb{FwnONo?	15	38	15	5	15	333111114020022	1	1
N??CAB_UdIb{nO^_Fw?	15	38	15	4	15	321441412320000	1	1
N??CAB_UdIb{nO^_No?	15	38	15	4	15	431111144200022	1	1
N??CAB_UdIb{nOnONo?	15	38	15	4	15	341111414020220	1	1
N??CAB_UdI~_FwFwFw?	15	38	15	5	14	333111414022000	1	1
N??CAB_UdI~_FwFwNo?	15	38	15	5	14	444111133040220	1	1
N??CAB_UdI~_FwNoFw?	15	38	15	4	15	321441412320000	1	1
N??CAB_UdI~_Fw^_Fw?	15	38	15	4	16	311441412320000	1	1
N??CAB_UdI~_FwnOFw?	15	38	15	4	15	333111414022020	1	1
N??CAB_UdI~_FwnONo?	15	38	15	4	15	414111313230200	1	1
N??CAB_UdI~_~?FwFw?	15	38	15	4	14	441111333000022	1	1
N??CAB_W_zbmnONo^_?	15	38	15	5	10	333111314400222	1	1
N??CAB_W_zb{fSnONo?	15	38	15	6	12	333111314400022	1	1
N??CAB_W_zb{fSnO^_?	15	38	15	5	12	333111314400022	1	1
N??CAB_W_zb{nONoNo?	15	38	15	5	12	333111114400222	1	1
N??CAB_W_zb{nONo^_?	15	38	15	5	12	333111414400202	1	1
N??CAB_W_zb{nO^_No?	15	38	15	5	12	333111144400222	1	1
N??CAB_W_zb{nOnONo?	15	38	15	5	12	333111114400222	1	1
N??CAB_W_zb{nOnO^_?	15	38	15	5	10	333111414400222	1	1
N??CAB_W_zb{nO~?No?	15	38	15	5	12	333111114400222	1	1
N??CAB_W_zb{nO~?^_?	15	38	15	5	10	111444222233000	1	1
N??CAB_W_~B{fSNo^_?	15	38	15	5	12	333111414300202	1	1
N??CAB_W_~B{fSnONo?	15	38	15	5	13	333111114400022	1	1
N??CAB_W_~B{fSnO^_?	15	38	15	5	12	333111414400022	1	1
N??CAB_W_~RinONo^_?	15	38	15	4	14	333111414400202	1	1
N??CAB_W_~RinO^_No?	15	38	15	4	13	433111344400022	1	1
N??CAB_W_~RinO^_^_?	15	38	15	4	13	133111144400222	1	1
N??CAB_W_~RinOnONo?	15	38	15	4	13	341111414302220	1	1
N??CAB_WdARiVaNoB{?	15	35	15	5	17	434111143430202	1	1
N??CAB_WdARiVa^_B{?	15	35	15	5	15	433111144430220	1	1
N??CAB_WdARi^_FiFw?	15	35	15	5	16	444111143330020	1	1
N??CAB_WdA^_FMNoB{?	15	35	15	6	14	444111113330202	1	1
N??CAB_WdA^_FM^_B{?	15	35	15	6	13	444111133330202	1	1
N??CAB_WdA^_FMfSFw?	15	35	15	6	15	444111413330220	1	1
N??CAB_WdA^_F[FiFw?	15	35	15	6	14	444111113330220	1	1
N??CAB_WdA^_fSFiB{?	15	35	15	6	15	444111313430022	1	1
N??CAB_WdA^_fSFiFw?	15	35	15	5	16	444111113330020	1	1
N??CAB_WdA^_fSVaB{?	15	35	15	5	16	414111313430022	1	1
N??CAB_WdA^_~?FMB{?	15	35	15	6	12	444111333330022	1	1
N??CAB_Wda@f^_fSB{?	15	35	15	6	17	444111413302022	1	1
N??CAB_Wda@f~?F[Fw?	15	35	15	6	15	444111413302020	1	1
