g6	n	m	Q	bip	dist	phi	tf	mtf
I?AAD?oZ?	10	10	10	1	6	3113113330	1	0
I?AAD?oF?	10	9	10	1	6	2224442220	1	0
I?AAD?oV?	10	10	10	1	6	2424442220	1	0
I?AAD?oN?	10	10	10	1	6	3311113300	1	0
I?AAD?o^?	10	11	10	1	6	3111113330	1	0
I?AAD?ooG	10	9	10	1	6	0033333301	1	0
I?AAD?oaG	10	9	10	1	6	0333033301	1	0
I?AAD?oqG	10	10	10	1	6	1133133310	1	0
I?AADAo{?	10	11	10	0	4	0300333111	1	0
I?AADAoy?	10	11	10	0	5	0303313111	1	0
I?AADAou?	10	11	10	0	5	0202242441	1	0
I?AADAom?	10	11	10	0	4	0300333111	1	0
I?AADAo]?	10	11	10	0	5	1414424220	1	0
I?AADAo}?	10	12	10	0	4	1414424220	1	0
I?AADAo\?	10	11	10	1	6	0300333111	1	0
I?AADAoZ?	10	11	10	1	6	1411444220	1	0
I?AADAoV?	10	11	10	1	6	2424414110	1	0
I?AADAoN?	10	11	10	1	6	0300333111	1	0
I?AADAo^?	10	12	10	1	5	0300333114	1	0
I?AAD@ow?	10	10	10	0	5	0003333111	1	0
I?AAD@os?	10	10	10	0	6	0000333111	1	0
I?AAD@o{?	10	11	10	0	5	1111333000	1	0
I?AAD@oq?	10	10	10	0	7	0003333111	1	0
I?AAD@oy?	10	11	10	0	6	1113333000	1	0
I?AAD@ou?	10	11	10	0	6	1444422200	1	0
I?AAD@om?	10	11	10	0	6	1311333000	1	0
I?AAD@o]?	10	11	10	0	5	3111133300	1	0
I?AAD@o}?	10	12	10	0	5	1444422200	1	0
I?AAD@oX?	10	10	10	1	6	3000303311	1	0
I?AAD@o\?	10	11	10	1	5	3111313300	1	0
I?AAD@oZ?	10	11	10	1	7	3111113300	1	0
I?AAD@oV?	10	11	10	1	7	3111113300	1	0
I?AAD@oN?	10	11	10	1	7	3111113300	1	0
I?AAD@o^?	10	12	10	1	6	3111113300	1	0
I?AAD@og_	10	10	10	1	6	0303330131	1	0
I?AAD@ok_	10	11	10	1	6	4111331300	1	0
I?AAD@oa_	10	10	10	1	7	0222020224	1	0
I?AAD@oi_	10	11	10	1	7	1313303000	1	0
I?AAD@oe_	10	11	10	1	7	1331131330	1	0
I?AAD@oM_	10	11	10	1	7	3111131300	1	0
I?AAD@om_	10	12	10	1	6	4111131300	1	0
I?AAD@oD_	10	10	10	1	7	0003033002	1	0
I?AAD@oL_	10	11	10	2	7	3111311300	1	0
I?AAD@oB_	10	10	10	0	7	0000333002	1	0
I?AAD@oJ_	10	11	10	1	7	3313111330	1	0
I?AAD@oF_	10	11	10	1	7	2224444220	1	0
I?AAD@oN_	10	12	10	2	7	2214444220	1	0
I?AAD@oSO	10	10	10	1	6	3000333011	1	0
I?AAD@oQO	10	10	10	1	7	2022022024	1	0
I?AAD@oUO	10	11	10	1	7	3111133100	1	0
I?AAD@oPO	10	10	10	1	6	1313303031	1	0
I?AAD@oDO	10	10	10	1	6	4242202024	1	0
I?AAD@oTO	10	11	10	1	7	0131313100	1	0
I?AAD@oRO	10	11	10	1	7	0133113130	1	0
I?AAD@oFO	10	11	10	1	7	0303313130	1	0
I?AAD@oVO	10	12	10	1	6	3131141420	1	0
I?AAD@oEo	10	11	10	1	7	2424414130	1	0
I?AAD@o@o	10	10	10	0	6	4242202024	1	0
I?AAD@oDo	10	11	10	1	7	0303313130	1	0
I?AAD@oBo	10	11	10	0	6	0222444410	1	0
I?AAD@oFo	10	12	10	1	6	2424414130	1	0
I?AAD@oBg	10	11	10	0	6	1444222201	1	0
I?AAD@o@w	10	11	10	0	5	1444422201	1	0
I?AAD@oBw	10	12	10	0	5	2222444110	1	0
I?AADBo}?	10	13	10	0	4	1444422200	1	0
I?AADBo\?	10	12	10	1	6	1111313300	1	0
I?AADBoZ?	10	12	10	1	7	1113333000	1	0
I?AADBo^?	10	13	10	1	6	1444422200	1	0
I?AADBom_	10	13	10	1	5	4111131300	1	0
I?AADBoL_	10	12	10	2	7	1311333000	1	0
I?AADBoJ_	10	12	10	1	7	4411133002	1	0
I?AADBoN_	10	13	10	2	6	4141111330	1	0
I?AADBoTO	10	12	10	2	6	4141131302	1	0
I?AADBoRO	10	12	10	1	6	4141131302	1	0
I?AADBoVO	10	13	10	2	5	3131141420	1	0
I?AADBoDo	10	12	10	1	6	4141131302	1	0
I?AADBoBo	10	12	10	0	5	1444222201	1	0
I?AADBoFo	10	13	10	1	5	0003333112	1	0
I?AADBoBw	10	13	10	0	4	1444222201	1	0
I?AAD?WW?	10	8	10	0	6	0003333131	1	0
I?AAD?Ww?	10	9	10	0	5	0003333131	1	0
I?AAD?WS?	10	8	10	0	6	0002000033	1	0
I?AAD?Ws?	10	9	10	0	6	0030333331	1	0
I?AAD?Wk?	10	9	10	0	5	0300333131	1	0
I?AAD?W[?	10	9	10	0	6	2444222220	1	0
I?AAD?W{?	10	10	10	0	6	1111333030	1	0
I?AAD?WE?	10	8	10	0	4	0002200033	1	0
I?AAD?We?	10	9	10	0	5	0330033311	1	0
I?AAD?WU?	10	9	10	0	5	2424422200	1	0
I?AAD?Wu?	10	10	10	0	6	1131133300	1	0
I?AAD?WM?	10	9	10	0	5	2244422200	1	0
I?AAD?Wm?	10	10	10	0	6	1311133000	1	0
I?AAD?W]?	10	10	10	0	6	2444422200	1	0
I?AAD?W}?	10	11	10	0	6	1111133330	1	0
I?AAD?WH?	10	8	10	1	6	0303303131	1	0
I?AAD?WX?	10	9	10	1	6	2442242220	1	0
I?AAD?WL?	10	9	10	1	6	2244242220	1	0
I?AAD?W\?	10	10	10	1	6	2444242220	1	0
I?AAD?WN?	10	10	10	1	6	2244442200	1	0
I?AAD?W^?	10	11	10	1	6	2444442220	1	0
I?AAD?WoG	10	9	10	0	6	2000030303	1	0
I?AAD?WgG	10	9	10	0	5	0303333101	1	0
I?AAD?WWG	10	9	10	0	6	3003333301	1	0
I?AAD?WwG	10	10	10	0	6	1113333010	1	0
I?AAD?WHG	10	9	10	1	6	3303303301	1	0
I?AAD?WXG	10	10	10	1	6	3113313310	1	0
I?AAD@Ww?	10	10	10	0	6	0003333131	1	0
I?AAD@Ws?	10	10	10	0	6	0030033311	1	0
I?AAD@Wk?	10	10	10	0	6	0200222424	1	0
I?AAD@W{?	10	11	10	0	6	1444422200	1	0
I?AAD@Wu?	10	11	10	0	5	1131133300	1	0
I?AAD@Wm?	10	11	10	0	6	1444422200	1	0
I?AAD@W]?	10	11	10	0	5	3111133300	1	0
I?AAD@W}?	10	12	10	0	5	4111133300	1	0
I?AAD@WL?	10	10	10	1	7	0033030002	1	0
I?AAD@W\?	10	11	10	1	7	3111113300	1	0
I?AAD@WN?	10	11	10	1	7	2224422200	1	0
I?AAD@W^?	10	12	10	1	6	3111113300	1	0
I?AAD@Wg_	10	10	10	0	6	0202220424	1	0
I?AAD@Wc_	10	10	10	1	7	0220220224	1	0
I?AAD@WK_	10	10	10	1	7	0033003002	1	0
I?AAD@Wk_	10	11	10	1	7	1311331030	1	0
I?AAD@WE_	10	10	10	1	6	2224422200	1	0
I?AAD@We_	10	11	10	1	6	1424424200	1	0
I?AAD@WM_	10	11	10	1	7	2224422200	1	0
I?AAD@Wm_	10	12	10	1	6	1414424230	1	0
I?AAD@WH_	10	10	10	1	7	0030033002	1	0
I?AAD@WL_	10	11	10	2	7	2244244220	1	0
I?AAD@WN_	10	12	10	2	7	3300000331	1	0
I?AAD@Wgg	10	11	10	0	5	0303330121	1	0
I?AAD@WHg	10	11	10	1	6	1424422201	1	0
I?AADBW]?	10	12	10	0	5	4111133300	1	0
I?AADBW}?	10	13	10	0	4	4111133300	1	0
I?AADBW\?	10	12	10	1	7	1444422200	1	0
I?AADBWV?	10	12	10	1	6	1131113300	1	0
I?AADBWN?	10	12	10	1	7	1444422200	1	0
I?AADBW^?	10	13	10	1	6	1444422200	1	0
I?AADBWM_	10	12	10	1	6	1414424200	1	0
I?AADBWm_	10	13	10	1	5	4111131300	1	0
I?AADBWL_	10	12	10	2	7	4411133002	1	0
I?AADBWF_	10	12	10	2	6	4141131302	1	0
I?AADBWN_	10	13	10	2	6	3311144220	1	0
I?AADBWUO	10	12	10	1	6	1131133100	1	0
I?AADBWTO	10	12	10	1	6	4141131302	1	0
I?AADBWVO	10	13	10	1	5	3131141420	1	0
I?AADBWEo	10	12	10	2	6	4141131302	1	0
I?AADBWDo	10	12	10	1	6	0333311140	1	0
I?AADBWFo	10	13	10	2	5	3131141420	1	0
I?AAD?ww?	10	10	10	0	6	0003333131	1	0
I?AAD?ws?	10	10	10	0	7	0020222224	1	0
I?AAD?wk?	10	10	10	0	5	0300333111	1	0
I?AAD?w{?	10	11	10	0	6	1311333000	1	0
I?AAD?wU?	10	10	10	0	6	2224422200	1	0
I?AAD?wu?	10	11	10	0	6	4111133300	1	0
I?AAD?wm?	10	11	10	0	5	1311133000	1	0
I?AAD?w]?	10	11	10	0	5	3111133300	1	0
I?AAD?w}?	10	12	10	0	5	4111133300	1	0
I?AAD?wT?	10	10	10	1	7	0303030002	1	0
I?AAD?w\?	10	11	10	1	7	3111113300	1	0
I?AAD?wF?	10	10	10	1	6	2224422200	1	0
I?AAD?wV?	10	11	10	1	7	2224422200	1	0
I?AAD?wN?	10	11	10	1	5	3311113300	1	0
I?AAD?w^?	10	12	10	1	6	3111113300	1	0
I?AAD?wSO	10	10	10	1	7	4242222024	1	0
I?AAD?wUO	10	11	10	1	7	2424414130	1	0
I?AAD?wPO	10	10	10	0	6	4022202024	1	0
I?AAD?wDO	10	10	10	1	6	4242202024	1	0
I?AAD?wTO	10	11	10	1	7	0131313130	1	0
I?AAD?wFO	10	11	10	1	7	0303313130	1	0
I?AAD?wVO	10	12	10	1	6	2424414130	1	0
I?AAD?wPW	10	11	10	0	5	1244424201	1	0
I?AADAw]?	10	12	10	0	5	4111133300	1	0
I?AADAw}?	10	13	10	0	4	4111133300	1	0
I?AADAw\?	10	12	10	1	7	1311333000	1	0
I?AADAwV?	10	12	10	1	6	4141131302	1	0
I?AADAwN?	10	12	10	1	6	1311113300	1	0
I?AADAw^?	10	13	10	1	6	1444422200	1	0
I?AADAwUO	10	12	10	1	6	4141131302	1	0
I?AADAwTO	10	12	10	1	6	0133313140	1	0
I?AADAwFO	10	12	10	2	6	4141131302	1	0
I?AADAwVO	10	13	10	2	5	3131141420	1	0
I?AAD@w{?	10	12	10	0	5	4111133300	1	0
I?AAD@w]?	10	12	10	0	4	3111133300	1	0
I?AAD@w}?	10	13	10	0	4	4111133300	1	0
I?AAD@w\?	10	12	10	1	6	3111113300	1	0
I?AAD@wV?	10	12	10	1	6	3111113300	1	0
I?AAD@w^?	10	13	10	1	5	3111113300	1	0
I?AAD@wk_	10	12	10	1	6	1414424200	1	0
I?AAD@wM_	10	12	10	1	6	3111131300	1	0
I?AAD@wm_	10	13	10	1	5	4111131300	1	0
I?AAD@wL_	10	12	10	2	7	4411133002	1	0
I?AAD@wF_	10	12	10	2	6	4141131302	1	0
I?AAD@wN_	10	13	10	2	6	3311144220	1	0
I?AAD@wTO	10	12	10	1	6	4141131302	1	0
I?AAD@wVO	10	13	10	1	5	3131141420	1	0
I?AAD@wDo	10	12	10	1	6	4141131302	1	0
I?AAD@wFo	10	13	10	2	5	3030020241	1	0
I?AADBw}?	10	14	10	0	3	4111133300	1	0
I?AADBw^?	10	14	10	1	5	1444422200	1	0
I?AADBwm_	10	14	10	1	4	4111131300	1	0
I?AADBwN_	10	14	10	2	5	4411133002	1	0
I?AADBwVO	10	14	10	2	4	4141131302	1	0
I?AADBwFo	10	14	10	2	4	3131141420	1	0
I?AAD?cw?	10	9	10	1	5	0003333131	1	0
I?AAD?ck?	10	9	10	1	5	0303313111	1	0
I?AAD?c{?	10	10	10	1	6	1111333030	1	0
I?AAD?cU?	10	9	10	1	6	2424422220	1	0
I?AAD?cu?	10	10	10	1	6	1131133330	1	0
I?AAD?cm?	10	10	10	1	6	1313303000	1	0
I?AAD?c}?	10	11	10	1	5	1414424220	1	0
I?AAD@cw?	10	10	10	1	5	0003333111	1	0
I?AAD@cs?	10	10	10	1	7	0003333111	1	0
I?AAD@c{?	10	11	10	1	6	1113333000	1	0
I?AAD@cu?	10	11	10	1	7	1131133330	1	0
I?AAD@cm?	10	11	10	1	7	1313303000	1	0
I?AAD@c]?	10	11	10	1	7	3111113300	1	0
I?AAD@c}?	10	12	10	1	6	1414424220	1	0
I?AAD@cX?	10	10	10	1	4	3003303311	1	0
I?AAD@c\?	10	11	10	1	5	3111313300	1	0
I?AAD@cN?	10	11	10	1	7	0313313000	1	0
I?AAD@c^?	10	12	10	1	6	3111113300	1	0
I?AAD@cg_	10	10	10	1	6	0303313111	1	0
I?AAD@cc_	10	10	10	1	7	0133310301	1	0
I?AAD@ck_	10	11	10	1	7	1313303000	1	0
I?AAD@ce_	10	11	10	1	6	1224424210	1	0
I?AAD@cM_	10	11	10	1	7	3141141330	1	0
I?AAD@cm_	10	12	10	1	6	1414424220	1	0
I?AAD@cH_	10	10	10	2	6	1303303111	1	0
I?AAD@cL_	10	11	10	2	7	0313313000	1	0
I?AAD@cN_	10	12	10	2	6	0313313002	1	0
I?AAD@ceg	10	12	10	1	5	1224424210	1	0
I?AAD?sw?	10	10	10	1	6	0303313111	1	0
I?AAD?ss?	10	10	10	1	7	0020222224	1	0
I?AAD?sk?	10	10	10	1	5	0300333111	1	0
I?AAD?s{?	10	11	10	1	6	1311333000	1	0
I?AAD?sy?	10	11	10	1	7	1313303000	1	0
I?AAD?su?	10	11	10	1	7	1131133330	1	0
I?AAD?sm?	10	11	10	1	6	1311333000	1	0
I?AAD?s]?	10	11	10	1	7	3111113300	1	0
I?AAD?s}?	10	12	10	1	6	1414424220	1	0
I?AAD?sX?	10	10	10	1	6	1303303111	1	0
I?AAD?s\?	10	11	10	1	5	3111313300	1	0
I?AAD?sZ?	10	11	10	1	7	0313313000	1	0
I?AAD?sN?	10	11	10	1	5	3311113300	1	0
I?AAD?s^?	10	12	10	1	6	3111113300	1	0
I?AAD@s}?	10	13	10	1	6	1444422200	1	0
I?AAD@s\?	10	12	10	1	4	3111313300	1	0
I?AAD@sZ?	10	12	10	1	6	3111113300	1	0
I?AAD@s^?	10	13	10	1	5	3111113300	1	0
I?AAD@sm_	10	13	10	2	6	4111131320	1	0
I?AAD@sL_	10	12	10	2	6	3111311300	1	0
I?AAD@sJ_	10	12	10	2	8	0313313000	1	0
I?AAD@sN_	10	13	10	2	7	3111111300	1	0
I?AAD?{{?	10	12	10	1	7	1311333000	1	0
I?AAD?{]?	10	12	10	1	6	3111113300	1	0
I?AAD?{}?	10	13	10	1	6	1444422200	1	0
I?AAD?{\?	10	12	10	1	6	3111113300	1	0
I?AAD?{N?	10	12	10	1	4	3311113300	1	0
I?AAD?{^?	10	13	10	1	5	3111113300	1	0
I?AAD@{^?	10	14	10	1	4	3111113300	1	0
I?AAD@{N_	10	14	10	2	6	3111111300	1	0
I?AAFBO{?	10	12	10	0	4	0000333111	1	0
I?AAFBOy?	10	12	10	0	5	0003333111	1	0
I?AAFBOm?	10	12	10	0	5	0022244441	1	0
I?AAFBO}?	10	13	10	0	4	1144422220	1	0
I?AAFBO\?	10	12	10	1	6	0000222444	1	0
I?AAFBOZ?	10	12	10	1	6	0022224441	1	0
I?AAFBON?	10	12	10	1	6	1144442220	1	0
I?AAFBO^?	10	13	10	1	5	1144442220	1	0
I?AAFBOL_	10	12	10	2	7	0000333114	1	0
I?AAFBON_	10	13	10	2	6	0000333114	1	0
I?AAFBoy?	10	13	10	0	4	0003333111	1	0
I?AAFBo}?	10	14	10	0	4	1111333000	1	0
I?AAFBoN?	10	13	10	1	6	0000333114	1	0
I?AAFBo^?	10	14	10	1	5	1111333002	1	0
I?AAFBoL_	10	13	10	2	6	0000333114	1	0
I?AAFBoJ_	10	13	10	1	6	0000333112	1	0
I?AAFBoF_	10	13	10	1	5	4442222001	1	0
I?AAFBoN_	10	14	10	2	5	0000333114	1	0
I?AAFBoDo	10	13	10	1	5	1113333004	1	0
I?AAFBoFo	10	14	10	1	4	2224444110	1	0
I?AAFBoBw	10	14	10	0	3	4444222001	1	0
I?AAFBW{?	10	13	10	0	5	0000333111	1	0
I?AAFBW}?	10	14	10	0	4	1144422200	1	0
I?AAFBWN?	10	13	10	1	6	4411133002	1	0
I?AAFBW^?	10	14	10	1	6	1114442200	1	0
I?AAFBWL_	10	13	10	2	6	4411133002	1	0
I?AAFBWF_	10	13	10	2	6	4411133002	1	0
I?AAFBWN_	10	14	10	2	5	3311144220	1	0
I?AAFBWDo	10	13	10	1	6	1113133004	1	0
I?AAFBWFo	10	14	10	2	5	2224411130	1	0
I?AAFAw]?	10	13	10	0	5	1144422200	1	0
I?AAFAw}?	10	14	10	0	4	1144422200	1	0
I?AAFAw\?	10	13	10	1	7	0000333111	1	0
I?AAFAwV?	10	13	10	1	7	1114442200	1	0
I?AAFAwN?	10	13	10	1	6	4411133002	1	0
I?AAFAw^?	10	14	10	1	6	1114442200	1	0
I?AAFAwM_	10	13	10	1	6	1314424200	1	0
I?AAFAwm_	10	14	10	1	5	1314424200	1	0
I?AAFAwL_	10	13	10	2	6	4411133002	1	0
I?AAFAwF_	10	13	10	2	6	4411133002	1	0
I?AAFAwN_	10	14	10	2	5	4411133002	1	0
I?AAFAwDo	10	13	10	1	6	1113133004	1	0
I?AAFAwFo	10	14	10	2	5	2024414130	1	0
I?AAFBw}?	10	15	10	0	3	1144422200	1	0
I?AAFBw^?	10	15	10	1	5	1114442200	1	0
I?AAFBwN_	10	15	10	2	4	2200033114	1	0
I?AAFBwFo	10	15	10	2	4	1113300024	1	0
I?AAF@c{?	10	12	10	1	5	0003333111	1	0
I?AAF@cm?	10	12	10	1	6	1441113330	1	0
I?AAF@c}?	10	13	10	1	5	4114442220	1	0
I?AAF@ck_	10	12	10	2	7	1114414220	1	0
I?AAF@ce_	10	12	10	1	6	0330030221	1	0
I?AAF@cM_	10	12	10	2	7	0003303112	1	0
I?AAF@cm_	10	13	10	2	6	1114414220	1	0
I?AAF@cFo	10	13	10	1	5	2224444110	1	0
I?AAF@cEW	10	12	10	1	5	1113313004	1	0
I?AAF@cCw	10	12	10	1	5	1113313004	1	0
I?AAF@cEw	10	13	10	1	4	0003303112	1	0
I?AAF@S{?	10	12	10	1	6	0000333111	1	0
I?AAF@Sy?	10	12	10	1	6	0003033131	1	0
I?AAF@Su?	10	12	10	1	7	0030333111	1	0
I?AAF@Sm?	10	12	10	1	7	1144422220	1	0
I?AAF@S]?	10	12	10	1	7	3000333111	1	0
I?AAF@S}?	10	13	10	1	6	1144422220	1	0
I?AAF@Sk_	10	12	10	2	8	1311414220	1	0
I?AAF@Si_	10	12	10	1	7	1313104240	1	0
I?AAF@Se_	10	12	10	2	8	1331114420	1	0
I?AAF@SM_	10	12	10	2	8	4244141330	1	0
I?AAF@Sm_	10	13	10	2	7	1311414220	1	0
I?AAF@SEo	10	12	10	1	7	1113313004	1	0
I?AAF@SDo	10	12	10	1	6	4442422011	1	0
I?AAF@SBo	10	12	10	1	7	1133300031	1	0
I?AAF@SFo	10	13	10	1	6	0224441130	1	0
I?AAF@SAw	10	12	10	1	6	3133030001	1	0
I?AAF@s}?	10	14	10	1	6	1111333000	1	0
I?AAF@s^?	10	14	10	1	5	3114442200	1	0
I?AAF@sk_	10	13	10	2	7	0000333111	1	0
I?AAF@si_	10	13	10	2	7	3114141202	1	0
I?AAF@sm_	10	14	10	2	6	0200303114	1	0
I?AAF@sL_	10	13	10	2	7	3111313000	1	0
I?AAF@sJ_	10	13	10	2	7	1411313002	1	0
I?AAF@sN_	10	14	10	2	6	1411313002	1	0
I?AAF@sDo	10	13	10	2	6	4113130024	1	0
I?AAF@sFo	10	14	10	2	5	0224441130	1	0
I?AAF@[}?	10	14	10	1	6	1114442200	1	0
I?AAF@[N?	10	13	10	1	6	3114442200	1	0
I?AAF@[^?	10	14	10	1	5	3411113300	1	0
I?AAF@[k_	10	13	10	2	7	3111441202	1	0
I?AAF@[e_	10	13	10	2	7	3131141402	1	0
I?AAF@[M_	10	13	10	2	7	4411113302	1	0
I?AAF@[m_	10	14	10	2	6	2020030341	1	0
I?AAF@[L_	10	13	10	2	7	4411113302	1	0
I?AAF@[F_	10	13	10	1	6	2224444100	1	0
I?AAF@[N_	10	14	10	2	6	3311114420	1	0
I?AAF@[Do	10	13	10	1	6	4113130024	1	0
I?AAF@[Fo	10	14	10	1	5	0224441130	1	0
I?AAF?{}?	10	14	10	1	5	0033311124	1	0
I?AAF?{\?	10	13	10	1	6	3114442200	1	0
I?AAF?{N?	10	13	10	1	5	3311113300	1	0
I?AAF?{^?	10	14	10	1	5	3411113300	1	0
I?AAF?{k_	10	13	10	2	7	3111441202	1	0
I?AAF?{M_	10	13	10	1	6	3311144200	1	0
I?AAF?{m_	10	14	10	2	6	4411131320	1	0
I?AAF?{L_	10	13	10	1	6	3311144200	1	0
I?AAF?{F_	10	13	10	1	6	2244411300	1	0
I?AAF?{N_	10	14	10	1	5	3311144200	1	0
I?AAF?{Fo	10	14	10	1	5	0224441130	1	0
I?AAF@{^?	10	15	10	1	4	3411113300	1	0
I?AAF@{m_	10	15	10	2	6	0003333144	1	0
I?AAF@{N_	10	15	10	2	5	4411113302	1	0
I?AAF?ew?	10	11	10	1	5	0003333131	1	0
I?AAF?es?	10	11	10	1	7	0000333131	1	0
I?AAF?e{?	10	12	10	1	6	1111333030	1	0
I?AAF?eu?	10	12	10	1	7	1144422030	1	0
I?AAF?em?	10	12	10	1	7	1144422030	1	0
I?AAF?e}?	10	13	10	1	6	1144422030	1	0
I?AAF?eX?	10	11	10	2	6	3003303111	1	0
I?AAF?e\?	10	12	10	2	7	3113313000	1	0
I?AAF?eV?	10	12	10	2	8	3131113330	1	0
I?AAF?e^?	10	13	10	2	7	4114442220	1	0
I?AAF?eFo	10	13	10	1	6	0003311102	1	0
I?AAF?eEW	10	12	10	2	6	1113311004	1	0
I?AAF?Uw?	10	11	10	0	5	0003333121	1	0
I?AAF?U{?	10	12	10	1	6	1111333030	1	0
I?AAF?Uq?	10	11	10	0	6	0003033121	1	0
I?AAF?Uy?	10	12	10	0	5	4442422010	1	0
I?AAF?Uu?	10	12	10	1	7	1144422030	1	0
I?AAF?Um?	10	12	10	1	7	1144422030	1	0
I?AAF?U}?	10	13	10	1	6	1144422030	1	0
I?AAF?U\?	10	12	10	2	7	3114142230	1	0
I?AAF?UZ?	10	12	10	1	7	3114142230	1	0
I?AAF?U^?	10	13	10	2	6	3114142230	1	0
I?AAF?UFo	10	13	10	0	4	2224444100	1	0
I?AAF?u}?	10	14	10	2	5	4411133020	1	0
I?AAF?u^?	10	14	10	2	6	4411113320	1	0
I?AAF?uL_	10	13	10	1	5	3311311300	1	0
I?AAF?uJ_	10	13	10	1	6	2244411300	1	0
I?AAF?uN_	10	14	10	1	5	2244411300	1	0
I?AAF?uFo	10	14	10	1	5	2224444130	1	0
I?AAF?]}?	10	14	10	2	5	2200033141	1	0
I?AAF?]\?	10	13	10	2	6	4441111320	1	0
I?AAF?]^?	10	14	10	2	5	4441111320	1	0
I?AAF?]L_	10	13	10	1	6	2244411300	1	0
I?AAF?]F_	10	13	10	0	4	2224444100	1	0
I?AAF?]N_	10	14	10	1	5	2244411300	1	0
I?AAF?]Do	10	13	10	0	4	4442222011	1	0
I?AAF?]Fo	10	14	10	0	3	2224444100	1	0
I?AAF?}N_	10	15	10	1	4	2244411300	1	0
I?AAF?V}?	10	14	10	1	5	1113133040	1	0
I?AAF?V^?	10	14	10	2	5	3114142230	1	0
I?AAF?^^?	10	15	10	2	4	3331111402	1	0
I?AAF?^N_	10	15	10	1	4	2224444100	1	0
I?AA@b_w?	10	10	10	0	4	0003333311	1	0
I?AA@b_s?	10	10	10	0	6	0000333111	1	0
I?AA@b_{?	10	11	10	0	5	1111333000	1	0
I?AA@b_y?	10	11	10	0	5	1113133300	1	0
I?AA@b_u?	10	11	10	0	7	1111333000	1	0
I?AA@b_m?	10	11	10	0	6	1311333000	1	0
I?AA@b_}?	10	12	10	0	6	1111333000	1	0
I?AA@b_\?	10	11	10	1	6	3111333000	1	0
I?AA@b_Z?	10	11	10	1	7	1113113300	1	0
I?AA@b_V?	10	11	10	1	7	4114442220	1	0
I?AA@b_N?	10	11	10	1	7	3311333000	1	0
I?AA@b_^?	10	12	10	1	6	4114442220	1	0
I?AA@b_D_	10	10	10	1	7	4442222202	1	0
I?AA@b_L_	10	11	10	1	7	3311333000	1	0
I?AA@b_J_	10	11	10	1	7	3313111330	1	0
I?AA@b_F_	10	11	10	1	6	2224444210	1	0
I?AA@b_N_	10	12	10	1	7	1141111330	1	0
I?AA@b_oO	10	10	10	1	6	0003333011	1	0
I?AA@b_qO	10	11	10	1	7	1113133100	1	0
I?AA@b_PO	10	10	10	1	7	1313303001	1	0
I?AA@b_BO	10	10	10	0	7	1313303001	1	0
I?AA@b_RO	10	11	10	1	7	3133113130	1	0
I?AA@b_@o	10	10	10	0	7	1313303001	1	0
I?AA@b_Bo	10	11	10	0	6	2222444110	1	0
I?AA@b_Dg	10	11	10	1	6	1133300301	1	0
I?AA@b_Fg	10	12	10	1	5	2224444210	1	0
I?AA@b_Bw	10	12	10	0	5	2222444110	1	0
I?AA@_oo?	10	8	10	0	4	0022000330	1	0
I?AA@_ow?	10	9	10	0	5	0033000220	1	0
I?AA@_ok?	10	9	10	0	3	3300333111	1	0
I?AA@_o{?	10	10	10	0	4	3311333000	1	0
I?AA@_oq?	10	9	10	0	5	1133111441	1	0
I?AA@_oy?	10	10	10	0	5	4411444220	1	0
I?AA@_oM?	10	9	10	0	3	3300333111	1	0
I?AA@_om?	10	10	10	0	4	3311333000	1	0
I?AA@_o}?	10	11	10	0	4	3311333002	1	0
I?AA@aok?	10	10	10	0	3	0300333111	1	0
I?AA@ao[?	10	10	10	0	4	3300333111	1	0
I?AA@ao{?	10	11	10	0	4	1311333000	1	0
I?AA@aoy?	10	11	10	0	6	1311333000	1	0
I?AA@aom?	10	11	10	0	4	1311333000	1	0
I?AA@ao]?	10	11	10	0	5	3311333000	1	0
I?AA@ao}?	10	12	10	0	5	1311333000	1	0
I?AA@aoL?	10	10	10	1	4	3300333111	1	0
I?AA@ao\?	10	11	10	1	5	3311333000	1	0
I?AA@aoZ?	10	11	10	1	6	1411444220	1	0
I?AA@aoN?	10	11	10	1	5	3311333000	1	0
I?AA@ao^?	10	12	10	1	5	1411444220	1	0
I?AA@aooO	10	10	10	1	6	1311333001	1	0
I?AA@aoaO	10	10	10	1	6	1311333001	1	0
I?AA@aoQO	10	10	10	0	6	1311333001	1	0
I?AA@aoqO	10	11	10	1	6	1133111440	1	0
I?AA@aoPO	10	10	10	0	6	1311303001	1	0
I?AA@aoBO	10	10	10	0	6	1311303001	1	0
I?AA@aoRO	10	11	10	0	5	2422444110	1	0
I?AA@aoRW	10	12	10	0	4	0300333112	1	0
I?AA@bo{?	10	12	10	0	4	1111333000	1	0
I?AA@bo}?	10	13	10	0	5	1111333000	1	0
I?AA@bo\?	10	12	10	1	5	3111333000	1	0
I?AA@bo^?	10	13	10	1	6	3111333000	1	0
I?AA@boL_	10	12	10	2	6	3311333000	1	0
I?AA@boN_	10	13	10	2	6	1144111330	1	0
I?AA@bGw?	10	10	10	0	6	0003033311	1	0
I?AA@bG{?	10	11	10	0	7	1111333000	1	0
I?AA@bGy?	10	11	10	0	5	1113133300	1	0
I?AA@bGm?	10	11	10	0	7	1111133300	1	0
I?AA@bG}?	10	12	10	0	6	1111133300	1	0
I?AA@bGL?	10	10	10	0	6	0033030202	1	0
I?AA@bG\?	10	11	10	1	7	2144242020	1	0
I?AA@bGZ?	10	11	10	1	7	1113113300	1	0
